utc_timestamp,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal,BG_temperature,BG_radiation_direct_horizontal,BG_radiation_diffuse_horizontal,CH_temperature,CH_radiation_direct_horizontal,CH_radiation_diffuse_horizontal,CZ_temperature,CZ_radiation_direct_horizontal,CZ_radiation_diffuse_horizontal,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal,DK_temperature,DK_radiation_direct_horizontal,DK_radiation_diffuse_horizontal,EE_temperature,EE_radiation_direct_horizontal,EE_radiation_diffuse_horizontal,ES_temperature,ES_radiation_direct_horizontal,ES_radiation_diffuse_horizontal,FI_temperature,FI_radiation_direct_horizontal,FI_radiation_diffuse_horizontal,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal,GR_temperature,GR_radiation_direct_horizontal,GR_radiation_diffuse_horizontal,HR_temperature,HR_radiation_direct_horizontal,HR_radiation_diffuse_horizontal,HU_temperature,HU_radiation_direct_horizontal,HU_radiation_diffuse_horizontal,IE_temperature,IE_radiation_direct_horizontal,IE_radiation_diffuse_horizontal,IT_temperature,IT_radiation_direct_horizontal,IT_radiation_diffuse_horizontal,LT_temperature,LT_radiation_direct_horizontal,LT_radiation_diffuse_horizontal,LU_temperature,LU_radiation_direct_horizontal,LU_radiation_diffuse_horizontal,LV_temperature,LV_radiation_direct_horizontal,LV_radiation_diffuse_horizontal,NL_temperature,NL_radiation_direct_horizontal,NL_radiation_diffuse_horizontal,NO_temperature,NO_radiation_direct_horizontal,NO_radiation_diffuse_horizontal,PL_temperature,PL_radiation_direct_horizontal,PL_radiation_diffuse_horizontal,PT_temperature,PT_radiation_direct_horizontal,PT_radiation_diffuse_horizontal,RO_temperature,RO_radiation_direct_horizontal,RO_radiation_diffuse_horizontal,SE_temperature,SE_radiation_direct_horizontal,SE_radiation_diffuse_horizontal,SI_temperature,SI_radiation_direct_horizontal,SI_radiation_diffuse_horizontal,SK_temperature,SK_radiation_direct_horizontal,SK_radiation_diffuse_horizontal
2016-02-07T00:00:00Z,-1.111,0,0,8.745,0,0,-3.487,0,0,0.346,0,0,-0.215,0,0,3.77,0,0,4.663,0,0,1.482,0,0,9.415,0,0,-0.601,0,0,8.241,0,0,5.593,0,0,3.531,0,0,2.449,0,0,-1.088,0,0,4.007,0,0,5.085,0,0,0.814,0,0,6.744,0,0,1.508,0,0,7.586,0,0,0.362,0,0,0.843,0,0,10.596,0,0,-2.489,0,0,2.303,0,0,1.458,0,0,-1.015,0,0
2016-02-07T01:00:00Z,-0.997,0,0,8.779,0,0,-3.622,0,0,0.378,0,0,-0.595,0,0,3.642,0,0,4.489,0,0,1.506,0,0,9.313,0,0,-0.354,0,0,7.975,0,0,5.124,0,0,3.43,0,0,2.435,0,0,-1.282,0,0,3.838,0,0,5.16,0,0,0.779,0,0,6.759,0,0,1.487,0,0,7.923,0,0,0.67,0,0,0.651,0,0,10.241,0,0,-2.689,0,0,2.181,0,0,1.889,0,0,-1.241,0,0
2016-02-07T02:00:00Z,-0.87,0,0,8.706,0,0,-3.709,0,0,0.444,0,0,-0.832,0,0,3.58,0,0,4.348,0,0,1.513,0,0,9.097,0,0,-0.156,0,0,7.678,0,0,4.754,0,0,3.343,0,0,2.498,0,0,-1.372,0,0,3.787,0,0,5.263,0,0,0.705,0,0,7.257,0,0,1.36,0,0,8.171,0,0,0.841,0,0,0.431,0,0,9.895,0,0,-2.901,0,0,2.068,0,0,2.299,0,0,-1.447,0,0
2016-02-07T03:00:00Z,-0.783,0,0,8.575,0,0,-3.912,0,0,0.509,0,0,-1.029,0,0,3.468,0,0,4.084,0,0,1.562,0,0,8.706,0,0,0.002,0,0,7.377,0,0,4.49,0,0,3.192,0,0,2.558,0,0,-1.447,0,0,3.815,0,0,5.383,0,0,0.435,0,0,7.473,0,0,1.258,0,0,8.301,0,0,0.989,0,0,0.148,0,0,9.625,0,0,-3.129,0,0,1.984,0,0,2.554,0,0,-1.64,0,0
2016-02-07T04:00:00Z,-0.789,0,0,8.301,0,0,-4.218,0,0,0.872,0,0,-1.202,0,0,3.422,0,0,3.923,0,0,1.518,0,0,8.267,0,0,0.08,0,0,7.091,0,0,4.285,0,0,3.011,0.000324598967686,0.00237540103231,2.594,0,0,-1.468,0,0,3.995,0,0,5.461,0,0,0.1,0,0,7.584,0,0,1.175,0,0,8.199,0,0,1.091,0,0,-0.124,0,0,9.4,0,0,-3.335,0,0,1.904,0,0,2.743,0,0,-1.795,0,0
2016-02-07T05:00:00Z,-0.609,0,0,7.973,0,0,-4.137,13.2252006424,14.0132993576,1.179,0,0,-1.254,0,0,3.499,0,0,3.732,0,0,1.465,2.29626679062E-6,0.000297703733209,7.935,0,0,0.131,0,0,6.837,0,0,4.198,0,0,3.149,11.0481254039,18.4038745961,2.676,0.00715785784403,0.116542142156,-1.441,0.069028517947,0.589171482053,4.285,0,0,5.486,0.015349095225,0.209650904775,-0.149,0.00406149222351,0.100838507776,7.658,0,0,1.102,0.000364027422553,0.0227359725774,7.992,0,0,1.12,0,0,-0.358,0.00736626065858,0.0807337393414,9.182,0,0,-3.221,7.85677135141,11.3450286486,1.812,0,0,2.92,0,0,-1.844,0.0158002345231,0.216699765477
2016-02-07T06:00:00Z,-0.236,4.12586679381,19.2339332062,7.494,1.861253076E-5,0.00158138746924,-1.801,125.529314314,47.1385856865,1.334,0.0748799847508,2.65302001525,-1.074,2.9627985873,15.9122014127,3.703,0.359229158358,3.33397084164,3.631,0.00677306062819,0.260526939372,1.447,0.039381857034,3.82761814297,7.523,0.00148223775829,0.0647177622417,0.154,0.00683911980428,0.979460880196,6.475,0.00399746399058,0.235602536009,4.124,0,0,5.225,122.843832437,59.5964675633,3.333,2.42108546754,28.9111145325,-0.544,10.5804321712,41.0555678288,4.546,0,0,5.846,1.28913646709,20.2836635329,-0.201,0.73908537058,15.9463146294,7.602,0.000270688282853,0.0343293117171,1.063,0.168121594964,8.05207840504,7.75,4.02633716441E-5,0.00245973662836,1.143,0,0,-0.117,10.0511848455,24.9078151545,9.066,0,0,-1.322,97.8323443677,48.2923556323,1.732,0.00361760267907,0.298582397321,3.151,0.378265685033,13.298834315,-1.471,6.63827452194,34.0243254781
2016-02-07T07:00:00Z,1.573,47.3379442678,81.2528557322,7.067,0.261682186131,10.7557178139,0.543,287.275352594,51.297047406,2.138,1.12057848397,35.467121516,0.153,27.7193633567,74.1174366433,4.732,6.22462663695,46.7080733631,3.798,1.25008712528,22.7678128747,1.478,0.257069218748,19.2651307813,7.349,3.97569056203,29.217009438,0.19,0.0756086010694,8.96319139893,6.228,0.57359354938,18.3221064506,4.055,0.210570290289,4.39672970971,6.891,281.688599066,70.7303009337,4.734,14.1065177618,97.4335822382,1.265,87.7977370149,93.9717629851,4.674,0.00173039394548,0.0759696060545,6.85,4.86373513365,74.1637648664,0.142,5.35159035391,60.1364096461,7.29,0.0693071430121,6.84699285699,1.144,1.19864720446,36.0351527955,7.548,0.249139651398,10.5842603486,1.194,0.037911066845,2.88498893315,1.324,81.4600314259,63.4883685741,9.117,0.621105690918,7.65009430908,0.887,235.27905615,58.7182438499,1.747,0.20318142551,11.9608185745,3.84,1.77367157863,52.5510284214,-0.196,38.5445955737,95.8814044263
2016-02-07T08:00:00Z,3.666,146.807794615,108.184405385,7.055,7.54554116572,74.8238588343,2.293,416.82425749,52.7947425105,3.142,2.1150395004,69.2058604996,1.807,97.9579967181,112.686403282,6.045,18.2371640075,103.268635993,4.518,10.8837237962,77.7914762038,1.507,0.515285989061,33.8393140109,8.189,59.41227605,103.84822395,0.228,0.165753962524,18.0868460375,6.523,4.53461993119,73.2845800688,4.343,5.67453590346,51.0160640965,8.117,420.636183796,73.2345162038,6.062,34.3715316905,159.89416831,3.385,185.116049118,113.314750882,4.661,2.08599142276,27.8557085772,7.728,9.84739970332,129.313300297,1.102,23.4786715803,110.71452842,6.904,0.47284346323,31.1735565368,1.328,4.24038039302,73.455519607,7.542,3.21243180846,56.7864681915,1.308,0.217169610186,15.4424303898,3.06,195.19166415,68.6399358498,10.018,15.9875483935,77.2520516065,3.235,346.111693274,63.8842067258,1.911,1.00253370932,38.4841662907,4.751,4.80429709945,101.466502901,1.565,91.9004568268,136.887643173
2016-02-07T09:00:00Z,5.753,221.850883629,121.492716371,7.395,36.833356208,139.112943792,3.496,489.508802718,55.6464972816,3.58,2.98430166251,96.7940983375,3.541,168.422559573,125.054340427,7.212,33.6076426067,149.183857393,5.278,24.9921867166,119.786613283,1.51,0.972259676728,50.8713403233,9.316,190.722716674,130.757983326,0.273,0.217687521514,23.4113124785,7.088,15.2310621988,136.520137801,5.108,25.3823315185,110.634668482,9.052,513.733479025,73.0980209752,7.436,51.2696358355,201.059964164,5.8,234.807989514,132.729110486,4.867,13.3887078625,88.8136921375,8.501,14.5569390068,172.576660993,2.515,100.970816306,131.177183694,6.643,2.45536454252,83.3335354575,1.844,15.592380151,118.057019849,7.884,31.2305164217,133.855383578,1.464,0.39302233242,26.9388776676,4.946,266.651789317,73.1039106829,10.979,60.4650559002,150.5095441,4.79,409.160752273,68.3535477268,2.168,2.24770976657,63.9179902334,5.678,9.87101527351,149.077984726,3.59,160.380746777,150.594653223
2016-02-07T10:00:00Z,7.371,263.110270345,128.597329655,7.759,49.2080642788,168.901635721,4.325,509.140045453,56.3761545466,3.38,3.6966455596,116.50905444,5.534,259.68616249,108.42793751,8.174,45.9621426249,177.813757375,5.987,29.7691593858,140.906540614,1.535,1.43748841819,61.7582115818,10.49,288.88298495,144.54651505,0.329,0.250493783276,26.1462062167,7.691,33.1270385769,187.128961423,6.033,44.2273108647,150.550089135,9.721,546.744713367,72.1712866325,8.796,71.3335551034,223.613644897,7.825,210.744894517,161.360905483,5.171,13.4870037634,120.618696237,9.117,17.1574941958,196.960705804,3.993,183.274435418,105.696064582,6.468,4.15940283153,112.647997168,2.692,51.9644527263,141.997447274,8.236,64.4988249097,166.89917509,1.591,0.540241252909,35.3881587471,6.412,293.437545907,77.0884540927,11.881,132.78097805,197.08122195,5.763,419.896003285,71.4047967152,2.527,4.03780121392,85.4600987861,6.483,14.6192316748,178.655668325,5.388,217.892901481,144.025198519
2016-02-07T11:00:00Z,8.315,245.448037858,137.374562142,8.195,63.9360091586,183.805990841,4.836,468.999563407,56.1608365926,2.902,3.61059993527,119.140700065,7.267,297.566615624,91.1041843762,8.711,40.9700274369,181.995072563,6.513,27.8922527988,144.411547201,1.538,1.5288129551,60.1676870449,11.42,338.198924715,155.804475285,0.378,0.209950207982,22.686349792,8.13,46.4464340138,210.109565986,6.719,46.9160537229,170.160346277,10.152,515.153598029,70.8230019714,9.899,94.0478139861,223.607086014,8.77,135.844316892,183.343883108,5.372,8.42356602926,124.044733971,9.522,16.3550807701,198.05961923,5.024,188.797274248,90.0221257517,6.473,5.0201337072,124.688866293,3.401,78.2796228404,125.76457716,8.311,54.2348320625,176.783967938,1.644,0.581858703174,37.7500412968,7.362,278.125204999,77.8979950005,12.632,174.148013259,224.709586741,6.243,376.330570315,73.3649296851,2.818,4.65311793355,89.1605820665,7.095,16.9497392897,184.67886071,6.585,225.510095752,134.019504248
2016-02-07T12:00:00Z,8.591,186.094073361,140.813426639,8.587,84.7516413113,177.820258689,4.926,372.735244101,55.1895558994,2.325,3.11812257139,109.050077429,8.238,268.718964081,81.0083359186,8.787,28.9301807683,164.439119232,6.798,19.7539750329,128.214424967,1.53,0.986273557716,43.3559264423,12.085,345.340603309,160.101296691,0.412,0.133006961766,15.3330930382,8.357,49.2261460849,208.159453915,7.068,43.0220187332,172.124981267,10.3,421.073056769,69.3875432309,10.407,76.9339050845,201.630094916,8.86,70.2522459188,170.692854081,5.403,4.73846350043,108.0525365,9.699,12.1472935124,173.443906488,5.334,138.223475219,80.0729247811,6.485,6.55928538874,132.304714611,3.652,68.9163065023,98.5934934977,8.332,43.0190204931,168.277479507,1.613,0.52593681416,34.2524631858,7.78,222.344887021,75.2428129786,13.142,186.845786273,236.975513727,6.182,278.835843872,75.6237561283,2.967,3.54096076194,74.6408392381,7.525,21.5700026512,181.660297349,7.192,189.866072324,120.181027676
2016-02-07T13:00:00Z,8.167,98.607465721,130.895334279,8.678,83.0376329293,152.133267071,4.429,232.55051407,52.7877859304,2.188,2.85423469796,95.943665302,8.365,173.083254004,79.0320459961,8.421,15.7600614508,126.345238549,6.819,8.17677858104,88.746521419,1.433,0.311332030242,18.5303679698,12.391,276.189996576,168.175503424,0.431,0.050387322799,6.3390126772,8.41,43.6334832995,184.378416701,7.118,27.4530005392,151.192099461,10.089,278.758451094,66.2895489059,10.207,34.2252576554,153.970742345,8.16,29.6425663193,124.901833681,5.382,3.93010977152,99.4479902285,9.649,7.57698880272,132.823711197,4.583,62.2739258847,62.8826741153,6.437,8.72965391085,130.564146089,3.172,27.5479921925,63.3049078075,8.326,37.7708166225,145.270983377,1.481,0.442496093305,27.4175039067,7.496,133.071274592,68.1996254084,13.408,181.968424746,230.229975254,5.282,146.815102072,73.7637979277,2.938,1.62913549515,46.1559645048,7.612,17.9634463025,146.903453697,7.058,116.56901512,101.24548488
2016-02-07T14:00:00Z,6.847,28.5796751558,87.6445248442,8.383,53.1911467425,113.301853258,2.383,74.6347061357,42.7637938643,2.07,1.91600181423,67.4204981858,7.163,59.1172424984,65.5620575016,7.608,5.59875624554,73.0088437545,6.667,2.00250357377,41.0078964262,1.257,0.0292486502957,1.9994513497,12.437,211.266034525,150.714865475,0.456,0.00404150227946,0.509558497721,8.26,32.4798196483,141.880580352,6.782,7.5857622733,95.4145377267,9.298,111.246194346,56.8789056537,9.19,8.15154092045,80.6580590796,6.584,9.13845349579,63.4833465042,5.384,2.16423073758,71.0148692624,9.338,3.54687016754,81.4389298325,2.754,6.74219012594,20.6091098741,6.104,4.29735805474,82.9135419453,1.963,2.55272280846,12.7998771915,8.138,23.2305773429,102.877822657,1.282,0.275308404268,15.7429915957,5.962,36.2488797217,46.0845202783,13.427,130.025892918,211.833107082,2.605,30.8173588742,46.0196411258,2.821,0.340072802185,15.3799271978,7.118,6.34568128104,81.900618719,5.904,34.8564693472,64.4711306528
2016-02-07T15:00:00Z,4.913,2.1247046359,20.2085953641,7.616,15.820550133,58.159049867,-0.958,1.7431557734,4.2580442266,1.773,0.61357446527,27.6430255347,4.717,4.47373577928,14.6466642207,6.417,0.949321875352,21.3944781246,6.253,0.235166266765,6.87053373324,1.088,0,0,12.124,114.037134415,122.244465585,0.484,0,0,7.757,13.9101733529,80.5940266471,6.216,1.23495285314,37.2044471469,7.046,7.21425725932,12.8714427407,7.73,0.784489379937,16.5133106201,4.854,0.669623324932,7.92967667507,5.969,0.991892872797,41.5105071272,8.77,0.862807523585,29.0275924764,1.621,2.69043373292E-5,0.000373095662671,5.651,2.35544668273,42.6418533173,1.354,0,0,7.713,6.36664987823,44.8106501218,1.123,0.0465001418364,2.36189985816,3.843,0.833417001371,3.74508299863,13.14,57.4836090965,167.698990904,0.067,0.308191746783,1.72310825322,2.729,0.00661045210101,0.536489547899,6.093,0.67307681892,18.2783231811,4.164,1.57151925795,7.98108074205
2016-02-07T16:00:00Z,3.714,0.000899318566257,0.0279006814337,6.505,0.315114286853,3.64168571315,-1.924,0,0,1.11,0.0216748140664,1.34802518593,3.706,0,0,5.593,0.00780460414631,0.258695395854,5.926,0,0,0.965,0,0,11.015,25.0778091018,65.5057908982,0.462,0,0,6.687,0.948404392835,13.6464956072,5.651,0.104003473248,5.44169652675,6.017,0,0,6.786,4.29080310826E-6,0.000195709196892,4.234,0,0,6.674,0.182284111092,10.9150158889,8.143,0.0108634934673,0.652136506533,1.22,0,0,4.877,0.12142548531,2.60127451469,1.182,0,0,7.06,0.0972586066319,1.56084139337,1.048,0,0,3.201,0,0,12.624,17.182210156,93.925589844,-0.576,0,0,2.72,0,0,5.163,1.36969147861E-6,9.86303085214E-5,3.055,0,0
2016-02-07T17:00:00Z,3.153,0,0,5.874,0,0,-2.345,0,0,0.715,0,0,3.39,0,0,5.237,0,0,5.68,0,0,0.891,0,0,9.053,1.26832904515,7.63877095485,0.409,0,0,6.041,2.14149782694E-5,0.00127858502173,5.305,0,0,5.521,0,0,6.42,0,0,3.905,0,0,6.924,0.00337483110351,0.155425168896,7.947,0,0,0.758,0,0,4.276,0,0,1.085,0,0,6.532,0,0,1.039,0,0,2.605,0,0,11.753,1.97841836615,19.1773816339,-0.936,0,0,2.753,0,0,4.752,0,0,2.424,0,0
2016-02-07T18:00:00Z,2.635,0,0,5.457,0,0,-2.6,0,0,0.409,0,0,3.416,0,0,4.87,0,0,5.395,0,0,0.775,0,0,8.228,0.0366435266137,0.360056473386,0.372,0,0,5.798,0,0,5.303,0,0,5.116,0,0,6.192,0,0,3.461,0,0,6.545,0,0,7.825,0,0,0.322,0,0,4.333,0,0,0.895,0,0,6.152,0,0,0.994,0,0,2.165,0,0,11.237,0.120206649259,1.08449335074,-1.245,0,0,2.765,0,0,4.757,0,0,1.982,0,0
2016-02-07T19:00:00Z,2.366,0,0,5.206,0,0,-2.797,0,0,0.053,0,0,3.474,0,0,4.589,0,0,5.155,0,0,0.545,0,0,7.735,0,0,0.365,0,0,5.695,0,0,5.66,0,0,4.82,0,0,5.946,0,0,2.93,0,0,5.883,0,0,7.72,0,0,-0.04,0,0,4.431,0,0,0.683,0,0,5.849,0,0,0.887,0,0,1.867,0,0,11.154,6.11101253375E-6,0.000293888987466,-1.544,0,0,2.75,0,0,4.818,0,0,1.66,0,0
2016-02-07T20:00:00Z,2.16,0,0,5.271,0,0,-2.92,0,0,-0.213,0,0,3.391,0,0,4.318,0,0,5.031,0,0,0.35,0,0,7.363,0,0,0.37,0,0,5.658,0,0,6.449,0,0,4.639,0,0,5.6,0,0,2.401,0,0,5.69,0,0,7.628,0,0,-0.324,0,0,4.227,0,0,0.384,0,0,5.722,0,0,0.828,0,0,1.733,0,0,11.142,0,0,-1.809,0,0,2.728,0,0,4.804,0,0,1.536,0,0
2016-02-07T21:00:00Z,1.842,0,0,5.432,0,0,-2.969,0,0,-0.377,0,0,3.201,0,0,4.11,0,0,5.058,0,0,0.254,0,0,7.049,0,0,0.385,0,0,5.651,0,0,7.361,0,0,4.613,0,0,5.307,0,0,2.271,0,0,5.526,0,0,7.491,0,0,-0.575,0,0,3.997,0,0,0.121,0,0,5.83,0,0,0.847,0,0,1.832,0,0,11.201,0,0,-2.007,0,0,2.733,0,0,4.687,0,0,1.6,0,0
2016-02-07T22:00:00Z,1.622,0,0,5.571,0,0,-2.981,0,0,-0.58,0,0,2.977,0,0,3.885,0,0,5.036,0,0,0.171,0,0,6.773,0,0,0.399,0,0,5.687,0,0,7.725,0,0,4.647,0,0,5.184,0,0,2.218,0,0,5.372,0,0,7.292,0,0,-0.811,0,0,3.544,0,0,-0.119,0,0,5.933,0,0,0.892,0,0,1.984,0,0,11.296,0,0,-2.095,0,0,2.719,0,0,4.634,0,0,1.65,0,0
2016-02-07T23:00:00Z,1.458,0,0,5.727,0,0,-2.996,0,0,-0.667,0,0,2.74,0,0,3.637,0,0,4.911,0,0,0.126,0,0,6.595,0,0,0.385,0,0,5.863,0,0,7.495,0,0,4.647,0,0,5.048,0,0,2.238,0,0,5.318,0,0,7.109,0,0,-0.958,0,0,3.253,0,0,-0.371,0,0,5.968,0,0,0.911,0,0,2.078,0,0,11.41,0,0,-2.086,0,0,2.689,0,0,4.687,0,0,1.703,0,0
2016-02-08T00:00:00Z,1.279,0,0,6.034,0,0,-3.021,0,0,-1.109,0,0,2.544,0,0,3.442,0,0,4.661,0,0,0.14,0,0,6.498,0,0,0.389,0,0,6.11,0,0,7.024,0,0,4.643,0,0,4.92,0,0,2.31,0,0,5.342,0,0,6.941,0,0,-1.005,0,0,3.209,0,0,-0.461,0,0,6.16,0,0,0.922,0,0,2.121,0,0,11.515,0,0,-2.01,0,0,2.626,0,0,4.695,0,0,1.702,0,0
2016-02-08T01:00:00Z,1.071,0,0,6.58,0,0,-3.035,0,0,-1.536,0,0,2.369,0,0,3.295,0,0,4.347,0,0,0.157,0,0,6.45,0,0,0.403,0,0,6.389,0,0,6.494,0,0,4.664,0,0,4.948,0,0,2.269,0,0,5.422,0,0,6.839,0,0,-0.99,0,0,3.236,0,0,-0.585,0,0,6.612,0,0,0.919,0,0,2.183,0,0,11.62,0,0,-1.938,0,0,2.535,0,0,4.838,0,0,1.599,0,0
2016-02-08T02:00:00Z,0.913,0,0,7.299,0,0,-3.046,0,0,-1.917,0,0,2.178,0,0,3.262,0,0,3.974,0,0,0.096,0,0,6.509,0,0,0.405,0,0,6.749,0,0,6.206,0,0,4.677,0,0,5,0,0,2.183,0,0,5.513,0,0,6.754,0,0,-0.915,0,0,3.355,0,0,-0.713,0,0,7.127,0,0,0.931,0,0,2.217,0,0,11.718,0,0,-1.922,0,0,2.452,0,0,4.917,0,0,1.411,0,0
2016-02-08T03:00:00Z,0.892,0,0,7.957,0,0,-3.111,0,0,-2.027,0,0,1.965,0,0,3.363,0,0,3.675,0,0,-0.025,0,0,6.665,0,0,0.394,0,0,7.117,0,0,6.065,0,0,4.536,0,0,5.07,0,0,1.959,0,0,5.602,0,0,6.671,0,0,-0.662,0,0,4.292,0,0,-0.779,0,0,7.613,0,0,0.977,0,0,2.188,0,0,11.797,0,0,-1.948,0,0,2.4,0,0,4.852,0,0,1.159,0,0
2016-02-08T04:00:00Z,1.186,0,0,8.429,0,0,-3.192,0,0,-1.895,0,0,1.723,0,0,3.544,0,0,3.567,0,0,-0.111,0,0,6.763,0,0,0.374,0,0,7.367,0,0,5.925,0,0,4.342,0.000344854654541,0.00365514534546,5.179,0,0,1.606,0,0,5.719,0,0,6.598,0,0,-0.43,0,0,4.737,0,0,-0.708,0,0,8.08,0,0,0.991,0,0,2.097,0,0,11.84,0,0,-2.006,0,0,2.344,0,0,4.748,0,0,1.015,0,0
2016-02-08T05:00:00Z,1.339,0,0,8.721,0,0,-2.88,7.44745062789,17.7677493721,-1.942,0,0,1.565,0,0,3.778,0,0,3.601,0,0,-0.178,5.36962190704E-5,0.00394630378093,6.843,0,0,0.334,0,0,7.458,0,0,5.807,0,0,4.412,4.0876276411,19.9886723589,5.29,0.00381013483107,0.116789865169,1.377,0.0260757910724,0.612324208928,5.797,0,0,6.546,0.00898205143311,0.177117948567,-0.164,0.00294360530799,0.141856394692,5.229,0,0,-0.545,0.000906666470831,0.0548933335292,8.268,0,0,0.97,0,0,2.017,0.00513800058784,0.115461999412,11.89,0,0,-1.822,5.02925038892,13.1037496111,2.302,0,0,4.67,0,0,0.957,0.0065699728696,0.25173002713
2016-02-08T06:00:00Z,1.173,0.324277770199,10.3225222298,8.703,2.25841337237E-5,0.00247741586628,-0.769,74.189521239,76.351078761,-1.643,1.05633830315,5.23646169685,1.598,0.388559860986,11.038840139,4.089,0.254082012978,3.57631798702,3.768,0.00409370573023,0.28410629427,-0.198,0.147377606087,8.27742239391,6.932,0.0556491749197,0.36555082508,0.29,0.0150059717268,1.76279402827,7.477,0.0574834138632,0.833716586137,5.735,0,0,5.945,54.2737627354,93.8432372646,5.837,1.11560615014,23.8056938499,1.866,1.78980427777,32.1228957222,5.779,0,0,6.83,1.58725441855,20.1913455815,0.228,0.366267580748,15.3650324193,5.892,0.000255478398546,0.0354445216015,-0.18,0.316519068491,13.2511809315,8.229,2.15002538441E-5,0.00227849974616,0.928,0,0,2.204,0.827950648568,17.1133493514,11.937,0,0,-0.09,70.3056496956,64.1787503044,2.255,0.00907019951223,0.586729800488,4.913,0.188917733215,10.2721822668,1.075,0.435930508678,18.3851694913
2016-02-08T07:00:00Z,2.095,3.3435965599,58.8249034401,8.573,0.458114902465,16.7252850975,1.256,193.979307203,101.832492797,0.265,20.8658694995,62.6624305005,2.417,7.44359366967,70.3286063303,4.846,2.80910159426,41.1333984057,3.956,0.148449589791,10.5910504102,-0.098,0.485481592075,27.0751184079,7.573,10.7998091997,34.2979908003,0.293,0.0922253704911,10.1326746295,7.784,1.73492813108,26.9134718689,5.743,0.0572835588644,3.05991644114,7.501,162.273892091,136.608807909,7.259,7.47133669944,86.7263633006,3.118,8.27164704074,93.0122529593,5.737,0.000434338855751,0.0452656611442,8.048,13.094606823,87.031593177,0.86,0.890296163113,38.7755038369,6.63,0.044256418671,5.17534358133,0.359,0.725720727208,33.8628792728,8.141,0.435311471272,16.0229885287,0.89,0.0226693741312,2.12803062587,3.029,6.06013526501,68.221364735,11.988,0.0835116139913,4.10258838601,2.214,196.846568335,81.2666316646,2.242,0.353867826457,16.4857321735,5.849,1.09414798493,45.4770520151,1.62,1.46066549208,53.5779345079
2016-02-08T08:00:00Z,3.67,13.8458457656,123.549054234,8.683,3.85725394678,69.2110460532,3.245,289.293915318,116.981284682,2.539,49.9878338279,121.245166172,3.772,39.7345518926,138.510348107,5.892,6.62670738881,87.5609926112,4.224,0.327254814944,24.0171451851,0.158,0.424064635185,31.0042353648,9.249,61.7667137539,103.689986246,0.329,0.176698276668,18.5734017233,8.514,10.8077834436,91.3714165564,5.917,0.651042776603,27.6022572234,8.625,223.22550349,174.42339651,8.494,20.2405022837,150.132597716,4.644,19.6277191915,152.166880809,5.768,0.110050654329,8.66114934567,9.206,47.393700965,157.093699035,1.404,1.20879578866,55.4147042113,7.405,0.182154216346,17.9487457837,0.849,0.867440558299,45.8146594417,8.29,3.51583794145,65.8713620585,0.913,0.238024449068,16.1082755509,4.284,25.3055620118,129.470637988,12.406,1.15767654732,40.1693234527,4.379,301.782929458,88.7869705425,2.359,1.15068696207,42.1519130379,6.791,2.61153816164,84.9086618384,2.38,2.49257563121,84.0900243688
2016-02-08T09:00:00Z,4.926,33.2498857448,175.860214255,8.787,8.01803258306,113.730767417,4.656,336.276575567,130.830624433,4.523,141.584393103,150.186906897,5.372,74.4419757335,175.789624267,6.983,11.47612518,128.78887482,4.643,0.667802733804,41.2971972662,0.49,0.399279482525,32.6547205175,11.041,161.363163698,143.749836302,0.41,0.278897892985,26.841802107,9.349,32.4114588988,155.305041101,6.276,1.84763429836,60.7685657016,9.44,214.625183088,215.777716912,9.721,32.6865311647,193.861368835,6.283,21.8543909483,180.266509052,5.956,0.618341325317,33.8540586747,10.251,118.06349174,197.71280826,1.935,1.14569486338,59.3429051366,8.196,0.87093723771,53.1692627623,1.216,0.957499476515,52.7905005235,8.473,6.28501457608,103.644285424,1.021,0.922545323102,40.0146546769,5.764,49.8242868457,165.931113154,12.87,3.8734846294,92.9659153706,6.115,351.206376647,98.9564233527,2.535,1.97646601306,63.4190339869,7.614,4.9350474872,123.722852513,3.043,3.33449284237,106.409507158
2016-02-08T10:00:00Z,6.231,68.8478825594,207.312417441,8.854,11.2278225593,144.839677441,5.581,326.785034893,144.702265107,6.12,266.795666453,135.962833547,6.674,84.638077859,195.367222141,7.91,14.9731836182,154.597116382,5.458,2.28532301651,79.1096769835,0.77,0.587502724232,41.4690972758,12.645,258.062354026,160.006545974,0.493,0.371982922997,32.517417077,10.137,53.8619574044,195.956342596,6.649,3.80132296242,95.2730770376,10.077,204.797034106,232.750065894,10.716,46.5758637673,220.938536233,7.574,18.7740476099,185.30275239,6.302,1.8691301821,68.1167698179,11.101,190.579551238,203.225648762,2.482,1.39229116672,67.1695088333,8.824,3.08828800385,103.059611996,1.684,1.38511281154,64.4439871885,8.549,7.98372507685,127.834174923,1.091,1.60226289659,56.4764371034,7.046,72.6561951636,180.340204836,13.354,12.790045657,167.792954343,7.208,342.423657915,110.873642085,2.636,2.08175163397,70.397948366,8.46,9.58868158344,165.420718417,3.586,3.76810871876,117.059491281
